"Product Name","Sku","Code","Price","Detail URL","Image URL"
"Sigma GJM-SG100 SG-Series Acoustic Guitar","930049003343","GJM-SG100","$839.00","https://www.bettermusic.com.au/sigma-gjm-sg100-jumbo-acoustic-guitar","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/u/guitacusig111-thickbox.jpg"
"Maton EBW70J Jumbo Acoustic Electric Guitar w/Case - Blackwood","930028000648","EBW70J","$2,199.00","https://www.bettermusic.com.au/maton-ebw70j","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/f/z/fzshgv8g.jpeg"
"Yamaha LL16D Jumbo Acoustic Electric Guitar w/Hard Bag - Black","930042019234","LL16D-BL//ARE","$949.00","https://www.bettermusic.com.au/yamaha-ll16d-bl","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/3/b3286ce3926c45d697788a44562fd241_12073_735x735_2bcdf3b6d5015d672b6b2680592955d6.jpg"
"Yamaha LL16NTL Jumbo Acoustic Electric Guitar w/Hard Bag - Natural (Left Handed)","930042019239","LL16-NTL//ARE","$799.00","https://www.bettermusic.com.au/yamaha-ll16ntlare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/4/545bc9a42f9747f285a5af489425c787_12073_735x735_3a04a1c88ee71e051986432f450c62e3.jpg"
"Yamaha LL16MARE Jumbo Acoustic Electric Guitar w/Hard Bag - Natural","930042019236","LL16M-NT//ARE","$799.00","https://www.bettermusic.com.au/yamaha-ll16mare-nt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/7/e/7e2fea1692824ea3a57b6e2d85747f71_12073_735x735_99a9a968c32165e17c8f2ba508e3cd29.jpg"
"Yamaha LL16ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Brown Sunburst","930042019233","LL16-BS//ARE","$799.00","https://www.bettermusic.com.au/yamaha-ll16are-bs","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/6/b6a4edf7c86f44b6a4b82e3d13a984f3_12073_735x735_ddc4a9edabca3d2f8a26818baee8ebe4.jpg"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Dark Tinted","930042019245","LL6-DT//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6dtare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/3/9/396e16b19d54464ab000fc762fc09b87_12073_735x735_90e7283bed86971f5273b981051ff7c8.jpg"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Brown Sunburst","930042019244","LL6-BS//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6bsare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/c/c/cc53b74146d144e995f8e91a6f4c32c2_12073_735x735_2fcaeae07b431530dd8cfd01c7f0fcb1.jpg"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Black","930042019243","LL6-BL//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6blare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/e/5ee97302c5244d3e94f65926e619207d_12073_735x735_6eb1aa446e3767d6a13fa59b7cf3eda4.jpg"
"Cort CJ3V Jumbo Acoustic Electric Guitar - Sunburst","930013013073","C10710","$669.00","https://www.bettermusic.com.au/cort-cj3v","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/c/j/cj3v.png"
"Sigma GJA-SG200 SG-Series Acoustic Electric Guitar","930049003393","GJA-SG200","$1,219.00","https://www.bettermusic.com.au/sigma-gja-sg200","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/o/_/o_1c44j8v4lfe1h6t8ce1ev11leah.jpg"
"Yamaha LL16D Jumbo Acoustic Electric Guitar w/Hard Bag - Natural","930042019235","LL16D-NT//ARE","$999.00","https://www.bettermusic.com.au/yamaha-ll16d-nt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yamaha-ll16d-are-natural.jpg"
"Maestro Singa MH CSB C Acoustic Guitar w/Case - Cedar/Khaya Mahogany","939316000033","SIMHCSB3C","$2,795.00","https://www.bettermusic.com.au/maestro-singa-mh-csb-c","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/c/1/c1_1.jpg"
"Maestro Singa MR CSB AX Acoustic Guitar w/Case - Madagascar Rosewood/Adirondack Spruce","939316000037","SIMRCSB3AX","$5,499.00","https://www.bettermusic.com.au/maestro-singa-mr-csb-ax","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/2/s2_2.jpg"
"Epiphone EJ-200SCE Acoustic Electric Guitar - Vintage Natural","930257000596","8500129","$899.00","https://www.bettermusic.com.au/epiphone-eej2vngh1","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/p/o/pop_ej200sce-vn.jpg"
"Gretsch G5022CE Rancher Jumbo Cutaway Acoustic Electric Guitar - Savannah Sunset","930016022616","2714022522","$769.00","https://www.bettermusic.com.au/gretsch-g5022ce","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/2/7/2714022522_gtr_frt_001_rr.png"
"Maestro Singa CO CSB AX Acoustic Guitar w/Case - Cocobolo/Adirondack Spruce","939316000036","SICOCSB3AX","$6,499.00","https://www.bettermusic.com.au/maestro-singa-co-csb-ax","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/1/s1.jpg"
"Maestro Singa FM CSB A Acoustic Guitar w/Case - Flame Maple/Adirondack Spruce","939316000034","SIFMCSB3A","$3,295.00","https://www.bettermusic.com.au/maestro-singa-fm-csb-a","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/i/si1.jpg"
"Maestro Raffles MR CSB S Acoustic Guitar w/Case - Spruce/Rosewood","939316000023","RAFFLES-MR CSB S","$3,899.00","https://www.bettermusic.com.au/maestro-raffles-mr-csb-s","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/r/a/raf1.jpg"
"Cort CJ-Retro Jumbo Acoustic Electric Guitar - Vintage Sunburst Matt","930013013074","C10715","$469.00","https://www.bettermusic.com.au/cort-cj-retro","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/c/j/cj-retro_vsm_.png"
"Maton SRS70J Acoustic Electric Guitar w/Case","930028000599","SRS70J","$2,089.00","https://www.bettermusic.com.au/maton-srs70j-jumbo","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/r/srs70jprofile_900_1275_s.png"
"Crafter JE36N Jumbo Acoustic Electric Guitar","939002000864","CR-JE36/N","$999.00","https://www.bettermusic.com.au/crafter-je36n","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/3/4/3443cc21b1b26904d256b063e8bd7eef0f6fc968_7.jpg"
"Yamaha LJ16DT Acoustic Electric Guitar w/Hard Bag - Dark Tint","930042019665","LJ16-DT//ARE","$769.00","https://www.bettermusic.com.au/yamaha-lj16dt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/l/j/lj16-dt__03890.1463632477.png"
"Epiphone EJ200SCE Acoustic Electric Guitar - Vintage Sunburst ","930257000717","8500281","$899.00","https://www.bettermusic.com.au/gibson-eej2vsgh1","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/e/j/ej-200sce-jumbo-cw-gh-hd-7-60062.png"
"Yamaha A3M Acoustic/Electric Guitar - Vintage Natural","930042020190","A3M//ARE","$895.00","https://www.bettermusic.com.au/yamaha-a3m-acoustic-electric-guitar-vintage-natural","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yamaha_a3m--are.jpg"
"Tasman Seeker TA100-CE Dreadnought Acoustic/Electric Guitar w/Case","935006001105","503940","$764.00","https://www.bettermusic.com.au/tasman-ta100ce","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/ta100ce_1.jpg"
"Yamaha FGX800C Acoustic/Electric Guitar - Black","930042020044","FGX800CBL","$419.00","https://www.bettermusic.com.au/yamaha-fgx800c-black","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/f/g/fgx800cbl.jpg"
"Yamaha FG820 Acoustic Guitar - Autumn Burst","930042019976","FG820AB","$399.00","https://www.bettermusic.com.au/yamaha-fg820ab","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yam-fg820ab.jpg"
"Yamaha FG820 Acoustic Guitar - Black","930042019977","FG820BL","$399.00","https://www.bettermusic.com.au/yamaha-fg820bl","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/f/g/fg820bl.jpg"
"Yamaha FG820 Acoustic Guitar - Sunset Blue","930042019978","FG820SB","$399.00","https://www.bettermusic.com.au/yamaha-fg820sb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yam-fg820sb.jpg"
"Yamaha FG820 Acoustic Guitar - Brown Sunburst","930042020315","FG820BS","$399.00","https://www.bettermusic.com.au/yamaha-fg820bs","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yamaha-fg820-bsb.jpg"
"Yamaha FGX830CBL Solid Top Acoustic/Electric Guitar - Black","930042020049","FGX830CBL","$679.00","https://www.bettermusic.com.au/yamaha-fgx830cbl","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yamaha-fgx830c-black.jpg"
"Yamaha FG830 Acoustic Guitar - Autumn Burst","930042020040","FG830AB","$499.00","https://www.bettermusic.com.au/yamaha-fg830ab","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/f/6/f6ef6f73f29047228b4f50895386960e_12073_735x735_b2df5bbd509f29592123f3fd970e99af.jpg"
"Tasman Seeker TA100 Dreadnought Acoustic Guitar w/Case","935006001104","503900","$594.00","https://www.bettermusic.com.au/tasman-ta100","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/ta100_1.jpg"
"Tasman Captain TA200D-E Dreadnought Acoustic/Electric Guitar w/Case","935006001108","503930.","$849.00","https://www.bettermusic.com.au/tasman-ta200d-e","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/ta200de_1.jpg"
"Tasman Captain TA200-E Dreadnaught Acoustic/Electric Guitar w/Case","935006001107","503960","$745.00","https://www.bettermusic.com.au/tasman-ta200-e","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/ta200e_1.jpg"
"Yamaha A3R Acoustic/Electric Guitar - Vintage Natural","930042020192","A3R//ARE","$995.00","https://www.bettermusic.com.au/yamaha-a3r-acoustic-electric-guitar-vintage-natural","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/7/c/7c34a3166a9c41318f20891c06c712e8_12073_735x735_7ff2bdf80bb28e1b8ced891e922b8c63.jpg"
"Yamaha A5M All-Solid Acoustic/Electric Guitar - Vintage Natural","930042020194","A5M//ARE","$1,795.00","https://www.bettermusic.com.au/yamaha-a5m-all-solid-acoustic-electric-guitar-vintage-natural","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yamaha_a5m--are.jpg"
"Yamaha LL6M Acoustic Electric Guitar w/Hard Bag - Natural","930042019246","LL6M-NT//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6m-nt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yam-ll6mnt.jpg"
"Yamaha LL16D Jumbo Acoustic Electric Guitar w/Hard Bag - Natural","930042019235","LL16D-NT//ARE","$999.00","https://www.bettermusic.com.au/yamaha-ll16d-nt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yamaha-ll16d-are-natural.jpg"
"Sigma JT-SG Advanced SG-Series Acoustic Electric Guitar","930049003551","JT-SG","$869.00","https://www.bettermusic.com.au/sigma-jt-sg-adv","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/o/_/o_1cgtdrrtj1grrkqpo2r1f311e5ii.jpg"
"Sigma DM-SG5 SG-Series Acoustic Electric Guitar","930049003423","DM-SG5","$839.00","https://www.bettermusic.com.au/sigma-dm-sg5","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/m/dm-sg5_back.jpg"
"Tasman Admiral TA300-E Dreadnought Acoustic Electric Guitar w/Case","935006001109","503950","$895.00","https://www.bettermusic.com.au/tasman-admiral-ta300-e-dreadnought","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/ta300e_1.jpg"
"Tasman Admiral TA300-CE Dreadnought Acoustic Electric Guitar w/Case","930006019451","503980","$895.00","https://www.bettermusic.com.au/tasman-admiral-ta300-ce","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/ta300ce_1.jpg"
"Yamaha FG830 Acoustic Guitar - Tobacco Brown Sunburst","930042019979","FG830TBS","$499.00","https://www.bettermusic.com.au/yamaha-fg830tbs","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/2/b22b1f032cf84c47b5426bc1dddb5745_12073_735x735_73e628f18c2035246611e7755ced78e2.jpg"
"Yamaha FGX800C Acoustic/Electric Guitar - Sand Burst","930042020233","FGX800CSDB","$419.00","https://www.bettermusic.com.au/yamaha-fgx800csdb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/7/a/7a822a6c75a240aa9a79510934bafc1c_12073_735x735_a951429b179884ae152cdc36afbfafb9.jpg"
"Yamaha FG-TA TransAcoustic Dreadnaught Guitar - Brown Sunburst","935042001385","FG-TA-BS","$749.00","https://www.bettermusic.com.au/yamaha-fg-ta-bs","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yam-fgtabs.jpg"
"Yamaha FG-TA TransAcoustic Dreadnaught Guitar - Black","935042001390","FG-TA-BL","$749.00","https://www.bettermusic.com.au/yamaha-fg-ta-bl","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yam-fgtabl.jpg"
"Taylor Academy 10 Acoustic Guitar w/Bag","939313000038","ACADEMY 10","$919.00","https://www.bettermusic.com.au/taylor-a10","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/taylor-acadamy-10-fr-2019.png"
"Ibanez AVD60 NT Artwood Vintage Acoustic Guitar - Natural High Gloss","930006019763","6042726","$1,124.00","https://www.bettermusic.com.au/ibanez-avd60nt-acoustic","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/a/v/avd60_nt_1.jpg"
"Ibanez AVD9CE OPN Artwood Vintage Acoustic Guitar - Natural","930006019765","6042728","$749.00","https://www.bettermusic.com.au/ibanez-avd9ceopn-acoustic","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/a/v/avd9ce_nt_1x_01.png"
"Maton SRS70 Acoustic Electric Guitar w/Case - Natural","935028000249","SRS70","$1,699.00","https://www.bettermusic.com.au/maton-srs70","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/r/srs70_front_preview.jpeg"
"Tanglewood TW10 Winterleaf Acoustic Electric Guitar","930034008759","TW10","$469.00","https://www.bettermusic.com.au/tanglewood-tw10","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/w/tw10.jpg"
"Tanglewood TW5WB Winterleaf Acoustic Electric Guitar - Whiskey Barrel Burst Gloss","930034008513","TW5WB","$389.00","https://www.bettermusic.com.au/tanglewood-tw5wb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/w/tw5-wb-1000x1000__66322.1481589703.1280.1280.jpg"
"Yamaha FG-TA TransAcoustic Dreadnaught Guitar - Vintage Tint","935042001384","FG-TA-VT","$749.00","https://www.bettermusic.com.au/yamaha-fg-ta-vt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/y/a/yam-fgtavt.jpg"
"Maestro Rosetta-MR CSB A Acoustic Electric Guitar w/Case - Aidrondack/Madagascar Rosewood","939316000005","ROSETTA-MR CSB A","$3,595.00","https://www.bettermusic.com.au/maestro-rosetta-mr-csb-a","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc00208.jpg"
"Taylor Academy 10E Acoustic Electric Guitar w/Bag","939313000007","A10E","$1,025.00","https://www.bettermusic.com.au/taylor-a10e","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/taylor-acadamy-10e-fr-2019.png"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Black","930042019243","LL6-BL//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6blare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/e/5ee97302c5244d3e94f65926e619207d_12073_735x735_6eb1aa446e3767d6a13fa59b7cf3eda4.jpg"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Brown Sunburst","930042019244","LL6-BS//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6bsare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/c/c/cc53b74146d144e995f8e91a6f4c32c2_12073_735x735_2fcaeae07b431530dd8cfd01c7f0fcb1.jpg"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Dark Tinted","930042019245","LL6-DT//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6dtare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/3/9/396e16b19d54464ab000fc762fc09b87_12073_735x735_90e7283bed86971f5273b981051ff7c8.jpg"
"Yamaha LL16ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Brown Sunburst","930042019233","LL16-BS//ARE","$799.00","https://www.bettermusic.com.au/yamaha-ll16are-bs","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/6/b6a4edf7c86f44b6a4b82e3d13a984f3_12073_735x735_ddc4a9edabca3d2f8a26818baee8ebe4.jpg"
"Yamaha LL16MARE Jumbo Acoustic Electric Guitar w/Hard Bag - Natural","930042019236","LL16M-NT//ARE","$799.00","https://www.bettermusic.com.au/yamaha-ll16mare-nt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/7/e/7e2fea1692824ea3a57b6e2d85747f71_12073_735x735_99a9a968c32165e17c8f2ba508e3cd29.jpg"
"Yamaha LL16D Jumbo Acoustic Electric Guitar w/Hard Bag - Black","930042019234","LL16D-BL//ARE","$949.00","https://www.bettermusic.com.au/yamaha-ll16d-bl","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/3/b3286ce3926c45d697788a44562fd241_12073_735x735_2bcdf3b6d5015d672b6b2680592955d6.jpg"
"Maton EBW70C Acoustic Electric Guitar w/Case - Blackwood","935028000282","EBW70C","$1,999.00","https://www.bettermusic.com.au/maton-ebw70c","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/e/b/ebw70cprofile_900_1350_s.jpg"
"Maton EBW70 Acoustic Electric Guitar w/Case - Blackwood","930028000646","EBW70","$1,949.00","https://www.bettermusic.com.au/maton-ebw70","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/e/b/ebw70_001.jpg"
"Tanglewood TW5BK Winterleaf Acoustic Electric Guitar - Black Gloss","930034008512","TW5BK","$389.00","https://www.bettermusic.com.au/tanglewood-tw5bk","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/w/tw5-bk-1000x1000__99372.1481525851.1280.1280.jpg"
"Taylor 110CE Acoustic Electric Guitar w/Hard Bag","939313000074","110CE","$1,339.00","https://www.bettermusic.com.au/taylor-110ce","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/taylor-110ce-fr-2019_1.png"
"Sigma DMC-1STE 1-Series Acoustic Electric Guitar","930049002731","DMC-1STE","$599.00","https://www.bettermusic.com.au/sigma-1-series-dmc-1ste-acoustic-guitar-w-fishman-pickup","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/o/_/o_1b967h9u27ge18im1fkl1pn21td6c.jpg"
"Yamaha LL6ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Natural","930042019247","LL6-NT//ARE","$599.00","https://www.bettermusic.com.au/yamaha-ll6ntare","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/9/8/98482f5588c242cc9265ae7ef010dbd1_12073.jpg"
"Yamaha LL16ARE Jumbo Acoustic Electric Guitar w/Hard Bag - Natural","930042019237","LL16-NT//ARE","$795.00","https://www.bettermusic.com.au/yamaha-ll16are-nt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/l/l/ll16.jpg"
"Maton EM100C Messiah Acoustic Electric Guitar w/Case - Natural Gloss","930028000009","EM100C","$3,449.00","https://www.bettermusic.com.au/maton-em100c-messiah-acoustic-guitar-with-p-up-gloss-with-case","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/m/e/messiah_f_0912-h.jpg"
"Taylor BBT-E ""Big Baby Taylor"" Acoustic Electric Guitar","939313000183","BBT-E","$879.00","https://www.bettermusic.com.au/taylor-big-baby-taylor-w-pickup","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/a/taylor-bbt-front-2017_2.png"
"Maton S60 Road Series Acoustic Guitar w/Case - Natural Satin","935028000238","S60","$1,019.00","https://www.bettermusic.com.au/maton-s60","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/6/s60-p1310125.jpg"
"Maton ER90C Acoustic Electric Guitar w/Case - Natural Satin","930028000360","ER90C","$2,549.00","https://www.bettermusic.com.au/maton-er90c-acoustic-electric","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/_/k/_kixen3g.jpeg"
"Maton EM100 Messiah Acoustic Electric Guitar w/Case - Natural Gloss","930028000068","EM100","$3,449.00","https://www.bettermusic.com.au/maton-em100","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/e/m/em100_front.jpg"
"Maton ECW80C Heritage Acoustic Electric Guitar w/Case - Natural Satin","935028000232","ECW80C HERITAGE","$2,079.00","https://www.bettermusic.com.au/maton-ecw80c","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/h/e/heritage_ecw0c_profile_400_600_s_c1_c_t.jpg"
"Maton SRS70C Road Series Acoustic Electric Guitar w/Case - Natural Satin","935028000236","SRS70C","$1,729.00","https://www.bettermusic.com.au/maton-srs70c","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/4/k/4krxr13w.jpeg"
"Maton SRS60C Road Series Acoustic Electric Guitar w/Case - Natural Satin","935028000235","SRS60C","$1,399.00","https://www.bettermusic.com.au/maton-srs60c","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/r/srs60.jpg"
"Maton EA80C 'The Australian' Acoustic Electric Guitar w/Case","930028000006","EA80C","$2,849.00","https://www.bettermusic.com.au/maton-ea80c","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/e/a/ea80c_australian__001_preview.jpeg"
"Maton TE1 Tommy Emmanuel Acoustic Electric Guitar w/Case - Natural Gloss","930028000007","TE1","$3,075.00","https://www.bettermusic.com.au/maton-te1-tommy-emmanuel-guitar-with-pickup-cutaway-and-case-high-gloss-honey","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/_/q/_qyrzwda.jpeg"
"Martin HD28 Standard Series Dreadnought Acoustic Guitar w/ Case","930014015728","40/SS-HD28","$4,399.00","https://www.bettermusic.com.au/martin-hd28-standard-series-dreadnought-acoustic-guitar-w-case","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/h/d/hd-28.jpg"
"Martin D18 Standard Series Dreadnought Acoustic Guitar w/ Case","930014015720","40/SS-D18","$3,449.00","https://www.bettermusic.com.au/martin-d18-steel-string-acoustic-guitar-with-case-natural","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/1/d18.jpg"
"Martin D28 Standard Series Dreadnought Acoustic Guitar w/ Case","930014015721","40/SS-D28","$3,699.00","https://www.bettermusic.com.au/martin-d28-steel-string-acoustic-guitar-with-case","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/2/d28.jpg"
